,Unnamed: 0,Time,Username,Tweet,Polarity,Tweet_Tune,clean_tweet
313,313,2022-05-26 20:54:27+00:00,outspokneducatr,"@UnoitsAUme @WarOnDumb Not only can anyone own a gun, the GOP has gotten rid of concealed carry permits. So anyone can have a hidden weapon. How’s that for stupid?",-0.0916666666666666,-1,  Not only can anyone own a gun  the GOP has gotten rid of concealed carry permits  So anyone can have a hidden weapon  How s that for stupid 
314,314,2022-05-26 20:54:27+00:00,Thee_Instig8or,"@bray_shanks @HallieJackson @HallieOnMSNBC The lack of quick response by authorities raises all sorts of uncomfortable questions.
These are supposed to be the much famed “good guys with a gun”.",0.1833333333333333,1,   The lack of quick response by authorities raises all sorts of uncomfortable questions  These are supposed to be the much famed  good guys with a gun  
315,315,2022-05-26 20:54:27+00:00,haylesatan,@BennettJohnT Who would he speak to anyway in the Texas government who do not believe in gun control of any kind? Oof.,0.6,1, Who would he speak to anyway in the Texas government who do not believe in gun control of any kind  Oof 
316,316,2022-05-26 20:54:27+00:00,_bardicwarrior,@SenThomTillis @SenatorShaheen Thank you for showing the American people why heartless capitalists are unfit for governance. Gun manufacturer profits are more important than children's lives? You are sick. You are completely sick.,-0.1057142857142857,-1,  Thank you for showing the American people why heartless capitalists are unfit for governance  Gun manufacturer profits are more important than children s lives  You are sick  You are completely sick 
317,317,2022-05-26 20:54:26+00:00,Sproutismyname,@chriszarges1 @CP24 The strictest gun laws compared to? The US? A lot of countries have more stringent gun laws &amp; loosening them is just going to lead to more US bullshit.,0.5,1,  The strictest gun laws compared to  The US  A lot of countries have more stringent gun laws  amp  loosening them is just going to lead to more US bullshit 
318,318,2022-05-26 20:54:26+00:00,lissysvage,"@KenDilanianNBC The reality doesn’t fit the Texas GOP “good guy with a gun” narrative, so they have been trying to share a story with just enough truth, to cover their asses and justify open carrying military killing machines in the hands of every Texan over the age of 18. This is on Abbott/GOP.",0.2,1, The reality doesn t fit the Texas GOP  good guy with a gun  narrative  so they have been trying to share a story with just enough truth  to cover their asses and justify open carrying military killing machines in the hands of every Texan over the age of     This is on Abbott GOP 
319,319,2022-05-26 20:54:26+00:00,KipForce,@tedcruz @RandPaul @RepThomasMassie how did this teacher die in sandy hook and the Texas shooting? Maybe @georgesoros paid some people for gun control because we the people are about to 1776 https://t.co/PvXCQbEiFT,0.0,0,   how did this teacher die in sandy hook and the Texas shooting  Maybe  paid some people for gun control because we the people are about to         t co PvXCQbEiFT
320,320,2022-05-26 20:54:26+00:00,ChicagoBeerSnob,"@simplyAzathoth @BakerTurtle17 @NoOneYouKnow629 @NiekStorrel @Timcast Car job is to get a person from one place to another.. gun is to kill a thing faster. 

Good talk",0.7,1,     Car job is to get a person from one place to another   gun is to kill a thing faster    Good talk
321,321,2022-05-26 20:54:26+00:00,Michael11324097,"@Gary155iq They were brought up with gun mentality, unfortunately, type in Daffy duck guns.",-0.5,-1, They were brought up with gun mentality  unfortunately  type in Daffy duck guns 
322,322,2022-05-26 20:54:26+00:00,JohnnyProfit,"@Ernie_Zuniga Just a reminder to all the trump supporters talking about mentally ill people being the problem.

https://t.co/4Cuuc1Hnvp",-0.5,-1, Just a reminder to all the trump supporters talking about mentally ill people being the problem      t co  Cuuc Hnvp
323,323,2022-05-26 20:54:25+00:00,Seren040,"The second amendment didn't say-

-You need insurance to defend yourself. 

-You can't defend yourself in a populated area. 

- you have to prove you can shoot 

- you have to spend 1,000s$ on fees and licenses to keep your family safe. 

You can shove your new gun laws up your",0.2121212121212121,1,The second amendment didn t say    You need insurance to defend yourself     You can t defend yourself in a populated area      you have to prove you can shoot     you have to spend      s  on fees and licenses to keep your family safe    You can shove your new gun laws up your
324,324,2022-05-26 20:54:25+00:00,RichardVassar14,@amyklobuchar We know Amy’s correct stop this madness legislate gun controls now!,0.0,0, We know Amy s correct stop this madness legislate gun controls now 
325,325,2022-05-26 20:54:25+00:00,veelouise63,‘Second Amendment Is Not Absolute’: Biden Demands More Gun Control #GEORGEnews https://t.co/1e4MTxCYhn 😅😂🤣,0.1333333333333333,1, Second Amendment Is Not Absolute   Biden Demands More Gun Control #GEORGEnews    t co  e MTxCYhn    
326,326,2022-05-26 20:54:24+00:00,Rich_Lori,@i_wish @roman_a84 @DanCiano3 @marmaduke_fan @GovMurphy I mean there must be a reason why almost every mass shooter picks the same gun. Do you propose this is some kind of coincidence or is there something about that particular gun that makes it attractive to people who want to kill a lot of people?,0.2508333333333333,1,     I mean there must be a reason why almost every mass shooter picks the same gun  Do you propose this is some kind of coincidence or is there something about that particular gun that makes it attractive to people who want to kill a lot of people 
327,327,2022-05-26 20:54:24+00:00,EagleMacCassady,"I have a great solution since MAGATURD Retrumplicans refuse to do anything about the GUN Violence, make it a law to have every gun in America that is not a legit hunting gun or licensed collectors gun have GPS Monitoring available from the FBI down to every hillbilly sheriff!",0.3351851851851852,1,I have a great solution since MAGATURD Retrumplicans refuse to do anything about the GUN Violence  make it a law to have every gun in America that is not a legit hunting gun or licensed collectors gun have GPS Monitoring available from the FBI down to every hillbilly sheriff 
328,328,2022-05-26 20:54:24+00:00,Emilyneverdoes,"One of the best, most straight forward gun control measures of disallowing domestic violence abusers from owning/buying guns would also have the happy coincidence of disarming many many cops. 🙃",0.5,1,One of the best  most straight forward gun control measures of disallowing domestic violence abusers from owning buying guns would also have the happy coincidence of disarming many many cops   
329,329,2022-05-26 20:54:24+00:00,snarkasticme,"So where were all these texas Wild West gun toting  badasses when 21 people were being slaughtered, and their loved ones were outside pleading for help?",0.2666666666666666,1,So where were all these texas Wild West gun toting  badasses when    people were being slaughtered  and their loved ones were outside pleading for help 
330,330,2022-05-26 20:54:24+00:00,kkmeisinger,Analysis: States with the most gun violence share one trait - more guns. And it is hard to study this because the government has forbidden us to study or measure gun violence. This is a public health emergency. https://t.co/EWETbjhgfO,0.1770833333333333,1,Analysis  States with the most gun violence share one trait   more guns  And it is hard to study this because the government has forbidden us to study or measure gun violence  This is a public health emergency     t co EWETbjhgfO
331,331,2022-05-26 20:54:24+00:00,MariaValeAuthor,"@JohntheMan35 @BWFC23 @Jessieemesss @Hawkmoonie @JimmyKimmelLive Link?

""According to a Harvard University analysis of figures from the National Crime Victimization Survey, people defended themselves with a gun in nearly 0.9 percent of crimes from 2007 to 2011.""",0.1,1,     Link    According to a Harvard University analysis of figures from the National Crime Victimization Survey  people defended themselves with a gun in nearly     percent of crimes from      to       
332,332,2022-05-26 20:54:24+00:00,jerseydrew75,@elonmusk @AJDelgado13 The overwhelming majority of gun violence is committed using pistols. Making it harder for people to defend themselves will not stop crimes or will increase them tremendously.,0.2444444444444444,1,  The overwhelming majority of gun violence is committed using pistols  Making it harder for people to defend themselves will not stop crimes or will increase them tremendously 
333,333,2022-05-26 20:54:24+00:00,Runningwind6,"@YellowFlashGuy The gun is a deadlier weapon, much as the sword, much easier to destroy than build, but i could argue the pen can be just as deadly, in the aftermath or in some cases rebellion, its a question of the ink, is it written in blood",0.0,0, The gun is a deadlier weapon  much as the sword  much easier to destroy than build  but i could argue the pen can be just as deadly  in the aftermath or in some cases rebellion  its a question of the ink  is it written in blood
334,334,2022-05-26 20:54:23+00:00,SwolloBaggins,"@RugbyChris1 @LetItBleed414 @AgileAnarchy @SenChrisLarson In D.C. v Heller it was determined that some gun regulations are indeed infringements, such as banning an entire class of weapon when it one of the most preferred ones to bear for the purposes of defense.  Guess what, a semi-automatic rifle is?",0.1666666666666666,1,    In D C  v Heller it was determined that some gun regulations are indeed infringements  such as banning an entire class of weapon when it one of the most preferred ones to bear for the purposes of defense   Guess what  a semi automatic rifle is 
335,335,2022-05-26 20:54:23+00:00,PSGcofi,"The mom drove roughly an hour or so, was arrested, released and still ran in there before the “police officers” who were there within minutes of the gunfire. You have to question the motive of these officers, theyre supposed to run towards gun fire hence why they have guns https://t.co/k6SMsiTMVq",-0.1,-1,The mom drove roughly an hour or so  was arrested  released and still ran in there before the  police officers  who were there within minutes of the gunfire  You have to question the motive of these officers  theyre supposed to run towards gun fire hence why they have guns    t co k SMsiTMVq
336,336,2022-05-26 20:54:23+00:00,katibug817,"@jbm32753 @POTUS @cornish1969 @VP @bblock29 @Blindfaith551 @Eathbound420 @JaxHarley5 @StefTurtlemtn @LarrySutton215 @Tinafayeee @doxie53 @NthnGd4 @Mick11113 @4thDimension111 Thank you Jonathan 💙 This so heartbreaking and the
People that could make changes are so greedy! Rafael Edward
Cruz needs to leave office along with Gregory Wayne Abbott who has allowed the general public to carry a gun without a license into most public places! #VoteThemOut https://t.co/Lx6vywVZTh",0.1375,1,               Thank you Jonathan   This so heartbreaking and the People that could make changes are so greedy  Rafael Edward Cruz needs to leave office along with Gregory Wayne Abbott who has allowed the general public to carry a gun without a license into most public places  #VoteThemOut    t co Lx vywVZTh
